article No. , Words , sentences , Luhn Rouge1 , Luhn Rouge2 , TextRank-Word_count Rouge1 , TextRank-Word_count Rouge2 , TextRank-word2vec Rouge1 , TextRank-word2vec Rouge2
965,256,16,0.42,0.155172414,0.5,0.24137931,0.4,0.155172414
966,324,18,0.739130435,0.362068966,0.695652174,0.293103448,0.739130435,0.413793103
967,225,15,0.591836735,0.2,0.632653061,0.233333333,0.551020408,0.233333333
968,441,21,0.58,0.072727273,0.56,0.072727273,0.56,0.109090909
969,169,13,0.428571429,0.192982456,0.244897959,0.052631579,0.326530612,0.122807018
971,289,17,0.608695652,0.272727273,0.326086957,0.018181818,0.739130435,0.381818182
972,361,19,0.596153846,0.3,0.538461538,0.233333333,0.596153846,0.3
973,361,19,0.222222222,0.017241379,0.240740741,0.017241379,0.222222222,0.051724138
974,289,17,0.452380952,0.235294118,0.452380952,0.156862745,0.666666667,0.37254902
975,36,6,0.195121951,0.019230769,0.048780488,0,0.073170732,0
976,484,22,0.529411765,0.254237288,0.509803922,0.254237288,0.588235294,0.338983051
977,49,7,0.340909091,0.206896552,0.045454545,0,0.045454545,0
978,144,12,0.468085106,0.118644068,0.404255319,0.152542373,0.531914894,0.203389831
979,484,22,0.469387755,0.275862069,0.510204082,0.310344828,0.428571429,0.224137931
980,1600,40,0.384615385,0.050847458,0.365384615,0.033898305,0.346153846,0.050847458
981,64,8,0.191489362,0.017241379,0.042553191,0,0.042553191,0
982,36,6,0.5,0.203703704,0.047619048,0,0.047619048,0
983,289,17,0.311111111,0.01754386,0.4,0.035087719,0.511111111,0.210526316
984,225,15,0.446808511,0.220338983,0.574468085,0.305084746,0.659574468,0.305084746
985,441,21,0.224489796,0.018181818,0.326530612,0.072727273,0.530612245,0.345454545
986,81,9,0.413043478,0.280701754,0.043478261,0,0.043478261,0
987,256,16,0.487804878,0.214285714,0.487804878,0.25,0.463414634,0.214285714
988,289,17,0.169811321,0.051724138,0.283018868,0.068965517,0.169811321,0.051724138
989,225,15,0.418604651,0.203703704,0.418604651,0.055555556,0.418604651,0.203703704
990,256,16,0.4375,0.172413793,0.270833333,0.051724138,0.458333333,0.189655172
991,676,26,0.377777778,0.145454545,0.444444444,0.163636364,0.8,0.527272727
992,729,27,0.452830189,0.116666667,0.547169811,0.166666667,0.660377358,0.316666667
993,529,23,0.195652174,0.039215686,0.347826087,0.058823529,0.260869565,0.019607843
994,25,5,0.022222222,0,0.022222222,0,0.022222222,0
995,144,12,0.58,0.305084746,0.56,0.389830508,0.56,0.389830508
996,729,27,0.388888889,0.233333333,0.222222222,0.016666667,0.425925926,0.25
997,64,8,0.395833333,0.25,0.041666667,0,0.041666667,0
998,1024,32,0.591836735,0.192982456,0.551020408,0.210526316,0.469387755,0.140350877
999,289,17,0.408163265,0.101694915,0.387755102,0.06779661,0.428571429,0.220338983
1000,256,16,0.46,0.13559322,0.46,0.13559322,0.44,0.084745763
1001,121,11,0.255813953,0.086206897,0.186046512,0.034482759,0.674418605,0.517241379
1002,324,18,0.673469388,0.389830508,0.408163265,0.152542373,0.795918367,0.542372881
1003,81,9,0.333333333,0.116666667,0.039215686,0,0.039215686,0
1004,256,16,0.145833333,0,0.145833333,0,0.3125,0.2
1005,289,17,0.358490566,0.137931034,0.245283019,0.068965517,0.547169811,0.310344828
1006,169,13,0.326923077,0.033333333,0.346153846,0.15,0.5,0.35
1007,196,14,0.413043478,0.224137931,0.391304348,0.189655172,0.565217391,0.293103448
1008,1225,35,0.444444444,0.140350877,0.488888889,0.140350877,0.355555556,0.087719298
1009,64,8,0.222222222,0.041666667,0.055555556,0,0.055555556,0
1010,169,13,0.511627907,0.206896552,0.395348837,0.120689655,0.325581395,0.034482759
1011,169,13,0.435897436,0.215686275,0.41025641,0.078431373,0.333333333,0.078431373
1012,49,7,0.4,0.283018868,0.02,0,0.02,0
1013,144,12,0.304347826,0.071428571,0.282608696,0.071428571,0.347826087,0.125
1014,576,24,0.377358491,0.06779661,0.358490566,0.033898305,0.490566038,0.186440678
1015,144,12,0.413043478,0.13559322,0.195652174,0.033898305,0.5,0.186440678
1016,289,17,0.54,0.288135593,0.68,0.322033898,0.46,0.220338983
1017,900,30,0.558139535,0.254901961,0.604651163,0.31372549,0.581395349,0.333333333
1018,36,6,0.547619048,0.357142857,0.047619048,0,0.047619048,0
1019,121,11,0.078431373,0,0.176470588,0.05,0.549019608,0.2
1020,225,15,0.270833333,0.083333333,0.3125,0.116666667,0.270833333,0.116666667
1022,289,17,0.254901961,0.035087719,0.31372549,0.035087719,0.647058824,0.473684211
1023,100,10,0.574468085,0.338983051,0.574468085,0.338983051,0.638297872,0.372881356
1024,1089,33,0.5,0.166666667,0.5625,0.233333333,0.583333333,0.233333333
1025,64,8,0.306122449,0.169491525,0.040816327,0,0.040816327,0
1026,841,29,0.636363636,0.301886792,0.295454545,0.037735849,0.818181818,0.490566038
1027,121,11,0.285714286,0.055555556,0.428571429,0.074074074,0.285714286,0.148148148
1028,225,15,0.395833333,0.25862069,0.625,0.24137931,0.583333333,0.413793103
1029,196,14,0.3125,0.140350877,0.333333333,0.087719298,0.395833333,0.245614035
1030,64,8,0.326086957,0.185185185,0.043478261,0,0.043478261,0
1031,484,22,0.469387755,0.275862069,0.285714286,0.034482759,0.571428571,0.310344828
1032,121,11,0.346938776,0.137931034,0.387755102,0.155172414,0.448979592,0.189655172
1033,400,20,0.434782609,0.15,0.413043478,0.083333333,0.5,0.183333333
1034,484,22,0.452380952,0.052631579,0.452380952,0.087719298,0.428571429,0.105263158
1035,676,26,0.34,0.116666667,0.62,0.4,0.34,0.116666667
1036,144,12,0.581395349,0.452830189,0.255813953,0.056603774,0.860465116,0.679245283
1037,400,20,0.320754717,0.050847458,0.320754717,0.06779661,0.566037736,0.203389831
1038,100,10,0.081632653,0,0.326530612,0.084745763,0.408163265,0.220338983
1039,361,19,0.641509434,0.316666667,0.679245283,0.416666667,0.528301887,0.3
1041,400,20,0.37037037,0.116666667,0.462962963,0.116666667,0.833333333,0.583333333
1042,144,12,0.622222222,0.350877193,0.577777778,0.315789474,0.577777778,0.333333333
1043,256,16,0.425531915,0.050847458,0.489361702,0.237288136,0.553191489,0.203389831
1044,841,29,0.466666667,0.055555556,0.377777778,0.037037037,0.422222222,0.037037037
1045,81,9,0.181818182,0.036363636,0.022727273,0,0.022727273,0
1046,2401,49,0.423076923,0.05,0.403846154,0.05,0.346153846,0.05
1047,324,18,0.511111111,0.157894737,0.466666667,0.105263158,0.444444444,0.140350877
1048,676,26,0.510204082,0.232142857,0.571428571,0.285714286,0.346938776,0.053571429
1049,256,16,0.422222222,0.232142857,0.444444444,0.125,0.488888889,0.375
1050,121,11,0.4,0.175438596,0.511111111,0.210526316,0.511111111,0.210526316
1051,361,19,0.754716981,0.614035088,0.679245283,0.578947368,0.509433962,0.385964912
1052,441,21,0.384615385,0.25,0.230769231,0.016666667,0.423076923,0.283333333
1053,144,12,0.416666667,0.105263158,0.395833333,0.087719298,0.3125,0.105263158
1054,324,18,0.270833333,0.052631579,0.3125,0.01754386,0.291666667,0.035087719
1056,121,11,0.431372549,0.25,0.509803922,0.25,0.568627451,0.316666667
1057,289,17,0.574074074,0.383333333,0.611111111,0.416666667,0.759259259,0.583333333
1058,100,10,0.2,0.05,0.527272727,0.416666667,0.909090909,0.75
1060,2601,51,0.692307692,0.285714286,0.512820513,0.081632653,0.846153846,0.489795918
1061,324,18,0.489361702,0.183333333,0.574468085,0.316666667,0.489361702,0.3
1062,100,10,0.283018868,0.050847458,0.528301887,0.169491525,0.433962264,0.13559322
1063,441,21,0.509803922,0.271186441,0.62745098,0.254237288,0.490196078,0.237288136
1064,100,10,0.317073171,0.074074074,0.365853659,0.092592593,0.170731707,0.018518519
1065,324,18,0.408163265,0.160714286,0.367346939,0.160714286,0.346938776,0.196428571
1066,121,11,0.1875,0.033898305,0.291666667,0.033898305,0.104166667,0.033898305
1067,289,17,0.487804878,0.2,0.536585366,0.2,0.585365854,0.22
1068,324,18,0.489361702,0.132075472,0.446808511,0.113207547,0.446808511,0.113207547
1069,100,10,0.38,0.109090909,0.44,0.236363636,0.46,0.127272727
1070,676,26,0.408163265,0.086206897,0.367346939,0.068965517,0.367346939,0.068965517
1071,225,15,0.31372549,0.017241379,0.450980392,0.120689655,0.588235294,0.5
1072,225,15,0.340909091,0.153846154,0.636363636,0.5,0.568181818,0.346153846
1073,625,25,0.363636364,0.105263158,0.409090909,0.122807018,0.522727273,0.192982456
1075,256,16,0.3,0.092592593,0.15,0,0.375,0.12962963
1076,81,9,0.1,0.016666667,0.02,0,0.02,0
1077,484,22,0.361702128,0.122807018,0.510638298,0.175438596,0.659574468,0.333333333
1078,144,12,0.7,0.457627119,0.54,0.355932203,0.48,0.271186441
1079,25,5,0.019607843,0,0.078431373,0,0.078431373,0
1081,1849,43,0.583333333,0.163636364,0.583333333,0.145454545,0.375,0.054545455
1082,81,9,0.3,0.133333333,0.02,0,0.02,0
1083,100,10,0.22,0.016666667,0.62,0.483333333,0.3,0.1
1084,5476,74,0.607843137,0.25,0.705882353,0.357142857,0.941176471,0.553571429
1085,121,11,0.24,0.033898305,0.22,0.016949153,0.46,0.220338983
1086,289,17,0.462962963,0.293103448,0.537037037,0.293103448,0.796296296,0.672413793
1087,196,14,0.652173913,0.383333333,0.652173913,0.383333333,0.804347826,0.466666667
1088,100,10,0.20754717,0.016666667,0.320754717,0.033333333,0.320754717,0.083333333
1089,81,9,0.208333333,0.035714286,0.020833333,0,0.020833333,0
1090,1369,37,0.37254902,0.084745763,0.392156863,0.101694915,0.392156863,0.118644068
1091,225,15,0.5625,0.473684211,0.354166667,0.01754386,0.75,0.631578947
1092,25,5,0.021276596,0,0.021276596,0,0.021276596,0
1093,289,17,0.333333333,0,0.377777778,0.01754386,0.822222222,0.578947368
1094,324,18,0.390243902,0.102040816,0.365853659,0.081632653,0.365853659,0.102040816
1095,121,11,0.333333333,0.169491525,0.277777778,0.06779661,0.388888889,0.305084746
1096,256,16,0.255319149,0.018867925,0.404255319,0.169811321,0.638297872,0.339622642
1097,441,21,0.551020408,0.322033898,0.367346939,0.101694915,0.530612245,0.305084746
1098,361,19,0.339622642,0.033898305,0.490566038,0.118644068,0.301886792,0.033898305
1099,121,11,0.270833333,0,0.666666667,0.307692308,0.708333333,0.403846154
1100,225,15,0.29787234,0.140350877,0.404255319,0.105263158,0.446808511,0.175438596
1101,100,10,0.395833333,0.105263158,0.416666667,0.105263158,0.458333333,0.140350877
1102,169,13,0.52,0.267857143,0.52,0.267857143,0.44,0.160714286
1103,441,21,0.541666667,0.224137931,0.395833333,0.120689655,0.729166667,0.465517241
1105,256,16,0.588235294,0.406779661,0.62745098,0.406779661,0.764705882,0.677966102
1106,676,26,0.351851852,0.05,0.5,0.1,0.592592593,0.183333333
1107,100,10,0.127659574,0,0.510638298,0.277777778,0.425531915,0.259259259
1108,324,18,0.576923077,0.133333333,0.403846154,0.133333333,0.596153846,0.2
1109,100,10,0.18,0.035087719,0.28,0.035087719,0.18,0.052631579
1110,196,14,0.150943396,0,0.490566038,0.266666667,0.452830189,0.266666667
1111,36,6,0.152173913,0.018518519,0.043478261,0,0.043478261,0
1112,64,8,0.181818182,0.036363636,0.022727273,0,0.022727273,0
1113,225,15,0.489795918,0.314814815,0.265306122,0,0.387755102,0.111111111
1114,576,24,0.456521739,0.327272727,0.456521739,0.327272727,0.630434783,0.545454545
1115,400,20,0.568627451,0.288135593,0.607843137,0.355932203,0.470588235,0.084745763
1116,25,5,0.021276596,0,0.042553191,0,0.042553191,0
1117,225,15,0.346938776,0.050847458,0.489795918,0.186440678,0.632653061,0.423728814
1118,256,16,0.448979592,0.116666667,0.367346939,0.133333333,0.367346939,0.116666667
1119,324,18,0.346938776,0.083333333,0.367346939,0.116666667,0.367346939,0.15
1120,61504,248,0.625,0.228070175,0.604166667,0.333333333,0.458333333,0.105263158
1121,121,11,0.568181818,0.396226415,0.636363636,0.396226415,0.75,0.622641509
1122,324,18,0.384615385,0.1,0.365384615,0.083333333,0.192307692,0
1123,144,12,0.47826087,0.203703704,0.391304348,0.166666667,0.347826087,0.074074074
1124,625,25,0.531914894,0.293103448,0.617021277,0.327586207,0.319148936,0.017241379
1125,49,7,0.272727273,0.019230769,0.022727273,0,0.022727273,0
1126,576,24,0.62745098,0.35,0.450980392,0.1,0.764705882,0.516666667
1127,169,13,0.431372549,0.216666667,0.37254902,0.2,0.37254902,0.216666667
1128,1024,32,0.37037037,0.033333333,0.37037037,0,0.333333333,0.016666667
1129,361,19,0.407407407,0.152542373,0.425925926,0.13559322,0.5,0.271186441
1130,64,8,0.431818182,0.25,0.045454545,0,0.045454545,0
1131,121,11,0.195652174,0.017857143,0.652173913,0.428571429,0.282608696,0.053571429
1132,81,9,0.298245614,0.166666667,0.035087719,0,0.035087719,0
1133,25,5,0.022222222,0,0.022222222,0,0.022222222,0
1134,25,5,0.02173913,0,0.043478261,0,0.043478261,0
1135,121,11,0.25,0,0.291666667,0.02,0.270833333,0.08
1136,289,17,0.320754717,0.033333333,0.433962264,0.133333333,0.433962264,0.15
1137,961,31,0.4375,0.035087719,0.416666667,0.105263158,0.354166667,0.035087719
1138,256,16,0.466666667,0.117647059,0.555555556,0.156862745,0.422222222,0.098039216
1139,225,15,0.543478261,0.2,0.608695652,0.218181818,0.760869565,0.527272727
1140,121,11,0.260869565,0.05,0.195652174,0.05,0.630434783,0.433333333
1141,196,14,0.456521739,0.245283019,0.52173913,0.283018868,0.52173913,0.283018868
1142,64,8,0.48,0.350877193,0.04,0,0.04,0
1143,100,10,0.733333333,0.545454545,0.288888889,0.036363636,0.8,0.545454545
1145,49,7,0.581818182,0.355932203,0.036363636,0,0.036363636,0
1146,64,8,0.216216216,0.042553191,0.054054054,0,0.054054054,0
1147,144,12,0.36,0.175438596,0.14,0,0.56,0.333333333
1148,25,5,0.019230769,0,0.038461538,0,0.038461538,0
1149,144,12,0.586956522,0.344827586,0.434782609,0.086206897,0.717391304,0.586206897
1150,25,5,0.020408163,0,0.06122449,0,0.06122449,0
1151,576,24,0.592592593,0.316666667,0.351851852,0.033333333,0.537037037,0.333333333
1152,196,14,0.268292683,0.041666667,0.268292683,0.041666667,0.414634146,0.25
1153,400,20,0.235294118,0,0.382352941,0.044444444,0.205882353,0
1154,400,20,0.652173913,0.464285714,0.739130435,0.5,0.717391304,0.5
1155,361,19,0.520833333,0.178571429,0.479166667,0.160714286,0.729166667,0.339285714
1156,1764,42,0.6,0.316666667,0.64,0.25,0.6,0.333333333
1157,144,12,0.461538462,0.169491525,0.461538462,0.169491525,0.346153846,0.050847458
1158,169,13,0.418181818,0.15,0.418181818,0.15,0.4,0.15
1159,784,28,0.395833333,0.13559322,0.625,0.322033898,0.416666667,0.13559322
1160,100,10,0.416666667,0.228070175,0.479166667,0.245614035,0.4375,0.280701754
1161,225,15,0.490566038,0.163934426,0.566037736,0.245901639,0.79245283,0.590163934
1162,100,10,0.452830189,0.25,0.58490566,0.283333333,0.603773585,0.383333333
1163,81,9,0.306122449,0.175438596,0.040816327,0,0.040816327,0
1164,361,19,0.37254902,0.086206897,0.37254902,0.086206897,0.352941176,0.086206897
1165,144,12,0.428571429,0.137931034,0.244897959,0.017241379,0.87755102,0.75862069
1166,576,24,0.695652174,0.385964912,0.565217391,0.280701754,0.695652174,0.350877193
1167,289,17,0.5,0.25,0.291666667,0.053571429,0.520833333,0.25
1168,289,17,0.29787234,0.051724138,0.489361702,0.275862069,0.446808511,0.24137931
1169,225,15,0.511111111,0.086206897,0.488888889,0.155172414,0.4,0.086206897
1170,121,11,0.477272727,0.306122449,0.590909091,0.346938776,0.5,0.306122449
1171,100,10,0.326530612,0.101694915,0.326530612,0.101694915,0.408163265,0.237288136
1172,225,15,0.169811321,0,0.566037736,0.383333333,0.358490566,0.183333333
1173,196,14,0.56,0.280701754,0.56,0.280701754,0.68,0.438596491
1174,169,13,0.68,0.491525424,0.54,0.389830508,0.68,0.491525424
1175,1024,32,0.613636364,0.298245614,0.704545455,0.280701754,0.659090909,0.350877193
1177,256,16,0.269230769,0.016949153,0.326923077,0.06779661,0.326923077,0.06779661
1179,81,9,0.422222222,0.263157895,0.044444444,0,0.044444444,0
1180,289,17,0.425531915,0.175438596,0.361702128,0.157894737,0.425531915,0.122807018
1181,64,8,0.583333333,0.438596491,0.041666667,0,0.041666667,0
1182,81,9,0.411764706,0.203389831,0.039215686,0,0.039215686,0
1183,576,24,0.693877551,0.355932203,0.693877551,0.355932203,0.734693878,0.372881356
1184,361,19,0.553191489,0.166666667,0.510638298,0.222222222,0.638297872,0.37037037
1185,144,12,0.130434783,0.017241379,0.282608696,0.103448276,0.217391304,0.086206897
1186,441,21,0.4,0.13559322,0.44,0.220338983,0.48,0.254237288
1187,400,20,0.348837209,0.098039216,0.348837209,0.098039216,0.534883721,0.254901961
1188,49,7,0.215686275,0.016949153,0.039215686,0,0.039215686,0
1189,196,14,0.377777778,0.14,0.222222222,0.06,0.4,0.12
1190,49,7,0.346153846,0.192982456,0.038461538,0,0.038461538,0
1191,729,27,0.627906977,0.379310345,0.651162791,0.362068966,0.674418605,0.5
1192,36,6,0.386363636,0.125,0.045454545,0,0.045454545,0
1193,529,23,0.4375,0.192982456,0.479166667,0.315789474,0.4375,0.175438596
1194,81,9,0.266666667,0.070175439,0.044444444,0,0.044444444,0
1195,784,28,0.645833333,0.403508772,0.479166667,0.122807018,0.520833333,0.122807018
1196,289,17,0.226415094,0.034482759,0.320754717,0.051724138,0.41509434,0.155172414
1197,81,9,0.170212766,0.086206897,0.042553191,0,0.042553191,0
1198,81,9,0.695652174,0.456140351,0.043478261,0,0.043478261,0
1199,121,11,0.48,0.189655172,0.48,0.189655172,0.48,0.189655172
1200,81,9,0.166666667,0.034482759,0.041666667,0,0.020833333,0
1201,256,16,0.38,0.053571429,0.42,0.071428571,0.42,0.178571429
1202,81,9,0.137254902,0.016949153,0.039215686,0,0.039215686,0
1203,49,7,0.488372093,0.381818182,0.023255814,0,0.023255814,0
1204,289,17,0.608695652,0.372881356,0.326086957,0.033898305,0.652173913,0.389830508
1205,64,8,0.404255319,0.068965517,0.042553191,0,0.042553191,0
1206,441,21,0.588235294,0.237288136,0.549019608,0.237288136,0.568627451,0.254237288
1208,361,19,0.365384615,0.086206897,0.634615385,0.448275862,0.288461538,0.051724138
1209,144,12,0.37254902,0.210526316,0.37254902,0.210526316,0.196078431,0.052631579
1210,289,17,0.407407407,0.152542373,0.425925926,0.152542373,0.481481481,0.203389831
1211,49,7,0.2,0.018518519,0.022222222,0,0.022222222,0
1212,196,14,0.395348837,0.12244898,0.720930233,0.489795918,0.813953488,0.591836735
1213,49,7,0.156862745,0.016666667,0.019607843,0,0.019607843,0
1214,196,14,0.352941176,0.103448276,0.254901961,0.034482759,0.529411765,0.362068966
1215,100,10,0.24,0.071428571,0.44,0.196428571,0.36,0.142857143
1216,1024,32,0.604166667,0.327586207,0.645833333,0.396551724,0.416666667,0.137931034
1217,3844,62,0.622641509,0.266666667,0.641509434,0.25,0.528301887,0.1
1218,225,15,0.254545455,0,0.254545455,0,0.872727273,0.65
1219,324,18,0.26,0.068965517,0.08,0,0.28,0.068965517
1220,784,28,0.255319149,0,0.234042553,0.018181818,0.744680851,0.490909091
1221,1369,37,0.568627451,0.233333333,0.431372549,0.133333333,0.62745098,0.333333333
1222,64,8,0.295454545,0.166666667,0.045454545,0,0.045454545,0
1223,225,15,0.282608696,0.01754386,0.304347826,0.01754386,0.195652174,0.01754386
1224,324,18,0.357142857,0.117647059,0.333333333,0.078431373,0.428571429,0.078431373
1225,144,12,0.340425532,0.052631579,0.361702128,0.070175439,0.276595745,0.052631579
1226,2209,47,0.576923077,0.263157895,0.557692308,0.245614035,0.807692308,0.49122807
1227,225,15,0.533333333,0.105263158,0.333333333,0.01754386,0.533333333,0.087719298
1228,289,17,0.613636364,0.403846154,0.409090909,0.115384615,0.909090909,0.769230769
1229,576,24,0.444444444,0.153846154,0.288888889,0.038461538,0.622222222,0.384615385
1230,121,11,0.307692308,0.052631579,0.25,0.105263158,0.384615385,0.140350877
1231,361,19,0.339622642,0.068965517,0.283018868,0.068965517,0.301886792,0.086206897
1232,169,13,0.22,0.01754386,0.28,0.052631579,0.16,0
1233,121,11,0.230769231,0.033898305,0.442307692,0.06779661,0.346153846,0.13559322
1234,3025,55,0.36,0.133333333,0.38,0.116666667,0.4,0.116666667
1235,1225,35,0.477272727,0.107142857,0.431818182,0.107142857,0.431818182,0.017857143
1236,324,18,0.423076923,0.137931034,0.269230769,0.051724138,0.269230769,0.051724138
1237,64,8,0.208333333,0.033898305,0.041666667,0,0.041666667,0
1238,81,9,0.377358491,0.271186441,0.037735849,0,0.037735849,0
1239,484,22,0.425531915,0.245614035,0.680851064,0.526315789,0.765957447,0.596491228
1240,225,15,0.29787234,0.083333333,0.340425532,0.066666667,0.234042553,0.1
1241,49,7,0.291666667,0.192982456,0.020833333,0,0.020833333,0
1242,121,11,0.291666667,0.15,0.229166667,0.033333333,0.375,0.166666667
1243,961,31,0.46,0.236363636,0.44,0.218181818,0.66,0.436363636
1245,1681,41,0.475,0.056603774,0.5,0.075471698,0.475,0.075471698
1246,225,15,0.529411765,0.466666667,0.549019608,0.466666667,0.901960784,0.833333333
1247,196,14,0.255319149,0.053571429,0.255319149,0.053571429,0.212765957,0.053571429
1248,1089,33,0.543478261,0.169811321,0.391304348,0.113207547,0.47826087,0.226415094
1249,256,16,0.436363636,0.137931034,0.218181818,0,0.527272727,0.206896552
1250,49,7,0.367346939,0.127272727,0.040816327,0,0.040816327,0
1251,441,21,0.607843137,0.366666667,0.549019608,0.333333333,0.392156863,0.083333333
1252,144,12,0.391304348,0.118644068,0.391304348,0.118644068,0.5,0.220338983
1253,324,18,0.4375,0.068965517,0.520833333,0.137931034,0.479166667,0.120689655
1254,196,14,0.577777778,0.267857143,0.266666667,0.035714286,0.444444444,0.160714286
1255,676,26,0.442307692,0.166666667,0.461538462,0.25,0.538461538,0.233333333
1256,64,8,0.369565217,0.228070175,0.043478261,0,0.043478261,0
1257,256,16,0.326530612,0.083333333,0.326530612,0.083333333,0.326530612,0.1
1258,289,17,0.365384615,0.137931034,0.230769231,0.034482759,0.480769231,0.189655172
1259,361,19,0.464285714,0.116666667,0.410714286,0.05,0.303571429,0.066666667
1261,324,18,0.37254902,0.103448276,0.647058824,0.431034483,0.37254902,0.103448276
1262,6400,80,0.551020408,0.25862069,0.244897959,0.017241379,0.551020408,0.24137931
1263,64,8,0.604166667,0.4,0.020833333,0,0.020833333,0
1264,49,7,0.142857143,0.018181818,0.023809524,0,0.023809524,0
1265,361,19,0.490566038,0.103448276,0.320754717,0.051724138,0.41509434,0.068965517
1266,361,19,0.381818182,0.05,0.327272727,0.016666667,0.363636364,0.033333333
1267,49,7,0.38,0.283333333,0.06,0,0.06,0
1268,225,15,0.403846154,0.172413793,0.519230769,0.189655172,0.538461538,0.189655172
1269,361,19,0.326530612,0.054545455,0.408163265,0.127272727,0.469387755,0.145454545
1270,361,19,0.4,0.140350877,0.488888889,0.140350877,0.333333333,0.070175439
1271,361,19,0.456521739,0.090909091,0.391304348,0.054545455,0.347826087,0.036363636
1272,49,7,0.428571429,0.15,0.06122449,0,0.06122449,0
,,,,,,,,
1275,144,12,0.285714286,0.051724138,0.224489796,0.051724138,0.714285714,0.431034483
1276,169,13,0.282608696,0.01754386,0.326086957,0,0.630434783,0.543859649
1277,81,9,0.37037037,0.118644068,0.037037037,0,0.037037037,0
1278,576,24,0.425925926,0.186440678,0.333333333,0.152542373,0.481481481,0.322033898
1279,576,24,0.382978723,0.137931034,0.446808511,0.206896552,0.255319149,0.068965517
1280,121,11,0.347826087,0.152542373,0.217391304,0.033898305,0.195652174,0
1281,361,19,0.365384615,0.06779661,0.384615385,0.084745763,0.538461538,0.355932203
1282,81,9,0.341463415,0.137931034,0.024390244,0,0.024390244,0
1283,49,7,0.163265306,0.018181818,0.040816327,0,0.040816327,0
1285,729,27,0.577777778,0.263157895,0.622222222,0.245614035,0.6,0.385964912
1286,289,17,0.254901961,0.120689655,0.568627451,0.396551724,0.274509804,0.120689655
1287,100,10,0.217391304,0.016949153,0.630434783,0.474576271,0.695652174,0.559322034
1288,484,22,0.547169811,0.305084746,0.58490566,0.338983051,0.41509434,0.13559322
1289,169,13,0.333333333,0.083333333,0.388888889,0.2,0.351851852,0.183333333
1290,64,8,0.254901961,0.105263158,0.039215686,0,0.039215686,0
1291,625,25,0.255813953,0.016949153,0.534883721,0.152542373,0.279069767,0.016949153
1292,289,17,0.5,0.220338983,0.46,0.203389831,0.56,0.237288136
1293,289,17,0.217391304,0.071428571,0.304347826,0.089285714,0.239130435,0.053571429
1294,36,6,0.340909091,0.035714286,0.022727273,0,0.022727273,0
1295,81,9,0.43902439,0.192982456,0.048780488,0,0.048780488,0
1296,841,29,0.391304348,0.086206897,0.717391304,0.362068966,0.695652174,0.379310345
1297,64,8,0.265306122,0.034482759,0.020408163,0,0.020408163,0
1299,49,7,0.244897959,0.071428571,0.040816327,0,0.040816327,0
1300,784,28,0.519230769,0.220338983,0.442307692,0.152542373,0.538461538,0.203389831
1301,144,12,0.428571429,0.122807018,0.285714286,0.087719298,0.452380952,0.105263158
1302,361,19,0.254901961,0.016949153,0.254901961,0.016949153,0.411764706,0.118644068
1304,225,15,0.5,0.228070175,0.16,0.035087719,0.44,0.228070175
1305,2209,47,0.510204082,0.140350877,0.428571429,0.140350877,0.510204082,0.157894737
1306,36,6,0.236363636,0.083333333,0.036363636,0,0.036363636,0
1307,81,9,0.520833333,0.362068966,0.0625,0,0.0625,0
1309,484,22,0.540540541,0.264150943,0.594594595,0.245283019,0.702702703,0.41509434
1310,361,19,0.530612245,0.333333333,0.632653061,0.333333333,0.551020408,0.333333333
1311,144,12,0.425925926,0.084745763,0.351851852,0.06779661,0.388888889,0.152542373
1312,441,21,0.382978723,0.052631579,0.425531915,0.070175439,0.425531915,0.070175439
1313,64,8,0.093023256,0,0.046511628,0,0.046511628,0
1314,100,10,0.215686275,0.016949153,0.411764706,0.220338983,0.392156863,0.186440678
1315,81,9,0.294117647,0.05,0.019607843,0,0.019607843,0
1316,361,19,0.48,0.1,0.32,0.016666667,0.4,0.1
1317,49,7,0.181818182,0.035087719,0.045454545,0,0.045454545,0
1318,400,20,0.518518519,0.133333333,0.333333333,0.05,0.592592593,0.166666667
1319,676,26,0.673469388,0.45,0.93877551,0.816666667,0.93877551,0.816666667
1320,121,11,0.288461538,0.066666667,0.346153846,0.116666667,0.346153846,0.116666667
1321,576,24,0.538461538,0.237288136,0.538461538,0.203389831,0.461538462,0.13559322
1322,144,12,0.288888889,0.071428571,0.288888889,0.071428571,0.288888889,0.071428571
1323,49,7,0.461538462,0.1,0.038461538,0,0.038461538,0
1324,3025,55,0.533333333,0.125,0.488888889,0.071428571,0.311111111,0.035714286
1325,144,12,0.4,0.033333333,0.32,0.116666667,0.32,0.116666667
1326,64,8,0.234042553,0,0.063829787,0,0.063829787,0
1327,289,17,0.452830189,0.101694915,0.528301887,0.203389831,0.490566038,0.220338983
1328,100,10,0.16,0.035714286,0.52,0.303571429,0.64,0.375
1329,121,11,0.12,0.034482759,0.32,0.137931034,0.98,0.948275862
1330,529,23,0.301886792,0.033898305,0.320754717,0.050847458,0.226415094,0.016949153
1331,64,8,0.218181818,0.016949153,0.018181818,0,0.018181818,0
1332,64,8,0.264150943,0.035087719,0.018867925,0,0.018867925,0
1333,25,5,0.018867925,0,0.037735849,0,0.037735849,0
1334,114244,338,0.5625,0.105263158,0.520833333,0.105263158,0.395833333,0.035087719
1336,225,15,0.462962963,0.283333333,0.685185185,0.466666667,0.648148148,0.466666667
